,Unnamed: 0,experiment,prep_date,culture,timing,neuron,auc,firing_rate,coef,power_auc,group
1118,1118,iTBS,07-04-2022,3-2-1,24h-post,24,0.5766445256443866,0,0.0814854802696945,31.835687099001262,rMS
1119,1119,iTBS,07-04-2022,3-2-1,24h-post,25,5.150408915285137,6,0.0814854802696945,22.65490438844545,rMS
1120,1120,iTBS,07-04-2022,3-2-1,24h-post,26,0.0439179915062182,3,0.0814854802696945,62.67235187433233,rMS
1121,1121,iTBS,07-04-2022,3-2-1,24h-post,27,7.593659079087337,6,0.0814854802696945,27.212367976012416,rMS
1122,1122,iTBS,07-04-2022,3-2-1,24h-post,28,3.5278457620016006,6,0.0814854802696945,3.270497257735507,rMS
1123,1123,iTBS,07-04-2022,3-2-1,24h-post,29,9.081088143299246,2,0.0814854802696945,13.535413942644576,rMS
1124,1124,iTBS,07-04-2022,3-2-1,24h-post,30,14.14280190845491,3,0.0814854802696945,51.29016035166089,rMS
1125,1125,iTBS,07-04-2022,3-2-1,24h-post,31,9.852615366679125,5,0.0814854802696945,103.90699665306003,rMS
1126,1126,iTBS,07-04-2022,3-2-1,24h-post,32,3.025973290422154,1,0.0814854802696945,215.09810350201167,rMS
1127,1127,iTBS,07-04-2022,3-2-1,24h-post,33,29.763136011209777,4,0.0814854802696945,107.12752825452792,rMS
1128,1128,iTBS,07-04-2022,3-2-1,24h-post,34,7.59955539199296,3,0.0814854802696945,1.1050098826406505,rMS
1129,1129,iTBS,07-04-2022,3-2-1,24h-post,35,21.8455819018121,4,0.0814854802696945,1.9924331898995635,rMS
1130,1130,iTBS,07-04-2022,3-2-1,24h-post,36,2.634307240356936,6,0.0814854802696945,3433.761108000613,rMS
1131,1131,iTBS,07-04-2022,3-2-1,24h-post,37,25.004992499495927,3,0.0814854802696945,683.7101388660163,rMS
1132,1132,iTBS,07-04-2022,3-2-1,24h-post,38,6.265994148697489,2,0.0814854802696945,126.3700556521686,rMS
1133,1133,iTBS,07-04-2022,3-2-1,24h-post,39,2.161891868607997,1,0.0814854802696945,513.2815288806645,rMS
1134,1134,iTBS,07-04-2022,3-2-1,24h-post,40,6.0568912747767705,2,0.0814854802696945,86.12284539936985,rMS
1135,1135,iTBS,07-04-2022,3-2-1,24h-post,41,8.579726601252073,0,0.0814854802696945,1.7418905774191735,rMS
1136,1136,iTBS,07-04-2022,3-2-1,24h-post,42,24.281660578944035,4,0.0814854802696945,302.8067638314556,rMS
1137,1137,iTBS,07-04-2022,3-2-1,24h-post,43,37.55229282702177,7,0.0814854802696945,11.779961963344196,rMS
1138,1138,iTBS,07-04-2022,3-2-1,24h-post,44,1.3270786520701725,3,0.0814854802696945,0.7887242054722212,rMS
1139,1139,iTBS,07-04-2022,3-2-1,24h-post,45,8.414934924163708,5,0.0814854802696945,8.017448371884633,rMS
1140,1140,iTBS,07-04-2022,3-2-1,24h-post,46,9.005189657781667,4,0.0814854802696945,39.44115153251512,rMS
1141,1141,iTBS,07-04-2022,3-2-1,24h-post,47,12.646369730165784,6,0.0814854802696945,31.78362250333696,rMS
1142,1142,iTBS,07-04-2022,3-2-1,24h-post,49,57.036208077477525,1,0.0814854802696945,134.94578937325,rMS
1143,1143,iTBS,07-04-2022,3-2-1,24h-post,50,23.80959532934067,3,0.0814854802696945,6.93790890572666,rMS
1144,1144,iTBS,07-04-2022,3-2-1,24h-post,52,20.224232042399453,4,0.0814854802696945,2.3568369353878733,rMS
1145,1145,iTBS,07-04-2022,3-2-1,24h-post,53,1.7768710006860422,0,0.0814854802696945,0.4144808011470393,rMS
1146,1146,iTBS,07-04-2022,3-2-1,24h-post,54,6.188128564799936,3,0.0814854802696945,2.215218891400718,rMS
