,spine_ID,Label,Area,IntDen,RawIntDen,batch,culture,segment_ID,time,group,segment,time_cor,normed_size,summed_size
38,39,MAX_well1-c3-63xz-day3.tif,0.716,88.597,9033.0,21042022,W1C3,segment2,day3,rMS,W1C3-segment2,3.0,1.8807208966629871,84.654
39,40,MAX_well1-c3-63xz-day3.tif,0.471,43.214,4406.0,21042022,W1C3,segment2,day3,rMS,W1C3-segment2,3.0,0.4530529229220834,84.654
40,41,MAX_well1-c3-63xz-day3.tif,0.539,31.288,3190.0,21042022,W1C3,segment2,day3,rMS,W1C3-segment2,3.0,0.75538387252535,84.654
41,42,MAX_well1-c3-63xz-day3.tif,0.588,36.977,3770.0,21042022,W1C3,segment2,day3,rMS,W1C3-segment2,3.0,2.778136739293764,84.654
42,43,MAX_well1-c3-63xz-day3.tif,0.981,126.142,12861.0,21042022,W1C3,segment2,day3,rMS,W1C3-segment2,3.0,5.896966013744098,84.654
43,44,MAX_well1-c3-63xz-day3.tif,2.168,200.35,20427.0,21042022,W1C3,segment2,day3,rMS,W1C3-segment2,3.0,3.508572229129818,84.654
44,45,MAX_well1-c3-63xz-day3.tif,0.991,45.215,4610.0,21042022,W1C3,segment2,day3,rMS,W1C3-segment2,3.0,0.869636297193853,84.654
45,46,MAX_well1-c3-63xz-day3.tif,1.01,67.529,6885.0,21042022,W1C3,segment2,day3,rMS,W1C3-segment2,3.0,0.8866727941176471,84.654
0,1,MAX_well1-c3-63xz-day4-1h-post.tif,0.922,80.407,8198.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.046461990967893,80.407
1,2,MAX_well1-c3-63xz-day4-1h-post.tif,0.951,85.223,8689.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.349020166524203,80.407
2,3,MAX_well1-c3-63xz-day4-1h-post.tif,1.04,96.345,9823.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.2566192774227207,80.407
3,4,MAX_well1-c3-63xz-day4-1h-post.tif,1.52,154.87,15790.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.8743592059799915,80.407
4,5,MAX_well1-c3-63xz-day4-1h-post.tif,1.412,66.577,6788.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,2.814262163418861,80.407
5,6,MAX_well1-c3-63xz-day4-1h-post.tif,1.648,104.976,10703.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.5419959458268455,80.407
6,7,MAX_well1-c3-63xz-day4-1h-post.tif,0.834,52.768,5380.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.874595900387225,80.407
7,8,MAX_well1-c3-63xz-day4-1h-post.tif,1.02,82.104,8371.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.210919870802177,80.407
8,9,MAX_well1-c3-63xz-day4-1h-post.tif,0.638,39.791,4057.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.123500014117514,80.407
9,10,MAX_well1-c3-63xz-day4-1h-post.tif,0.765,23.137,2359.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.5108182099174284,80.407
10,11,MAX_well1-c3-63xz-day4-1h-post.tif,0.961,52.238,5326.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.3898629772515632,80.407
11,12,MAX_well1-c3-63xz-day4-1h-post.tif,1.814,147.749,15064.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.8704481586435645,80.407
12,13,MAX_well1-c3-63xz-day4-1h-post.tif,1.108,61.85,6306.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.472338602171015,80.407
13,14,MAX_well1-c3-63xz-day4-1h-post.tif,0.461,12.535,1278.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.7491185083368195,80.407
14,15,MAX_well1-c3-63xz-day4-1h-post.tif,0.52,26.737,2726.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.5685204740114982,80.407
15,16,MAX_well1-c3-63xz-day4-1h-post.tif,0.657,41.783,4260.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.4209488182281924,80.407
16,17,MAX_well1-c3-63xz-day4-1h-post.tif,0.451,46.127,4703.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,2.148439683278994,80.407
17,18,MAX_well1-c3-63xz-day4-1h-post.tif,0.785,51.002,5200.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.6596479428844886,80.407
18,19,MAX_well1-c3-63xz-day4-1h-post.tif,0.951,73.178,7461.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.2395697467603963,80.407
19,20,MAX_well1-c3-63xz-day4-1h-post.tif,0.638,38.114,3886.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.7962978438910245,80.407
20,21,MAX_well1-c3-63xz-day4-1h-post.tif,0.814,27.276,2781.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.401933335298105,80.407
21,22,MAX_well1-c3-63xz-day4-1h-post.tif,1.187,73.237,7467.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.637862014983786,80.407
22,23,MAX_well1-c3-63xz-day4-1h-post.tif,0.775,25.383,2588.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.4377230246389123,80.407
23,24,MAX_well1-c3-63xz-day4-1h-post.tif,0.598,19.106,1948.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.798719638486161,80.407
24,25,MAX_well1-c3-63xz-day4-1h-post.tif,0.991,94.776,9663.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,3.1312276992202985,80.407
25,26,MAX_well1-c3-63xz-day4-1h-post.tif,0.677,73.541,7498.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,4.0031027162375485,80.407
26,27,MAX_well1-c3-63xz-day4-1h-post.tif,0.5,41.174,4198.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.6735041057349429,80.407
27,28,MAX_well1-c3-63xz-day4-1h-post.tif,1.246,92.118,9392.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.749146091538987,80.407
28,29,MAX_well1-c3-63xz-day4-1h-post.tif,0.539,65.989,6728.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.1317120856128557,80.407
29,30,MAX_well1-c3-63xz-day4-1h-post.tif,0.226,11.338,1156.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.5142183318971382,80.407
30,31,MAX_well1-c3-63xz-day4-1h-post.tif,0.275,20.028,2042.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.2113639241842205,80.407
31,32,MAX_well1-c3-63xz-day4-1h-post.tif,1.295,132.468,13506.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.537037037037037,80.407
32,33,MAX_well1-c3-63xz-day4-1h-post.tif,0.951,52.179,5320.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.512126179002228,80.407
33,34,MAX_well1-c3-63xz-day4-1h-post.tif,1.255,128.339,13085.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.1853387764149548,80.407
34,35,MAX_well1-c3-63xz-day4-1h-post.tif,0.647,78.877,8042.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.5815344008965171,80.407
35,36,MAX_well1-c3-63xz-day4-1h-post.tif,0.922,62.693,6392.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.8141630845551472,80.407
36,37,MAX_well1-c3-63xz-day4-1h-post.tif,0.255,8.513,868.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.48953421506612993,80.407
37,38,MAX_well1-c3-63xz-day4-1h-post.tif,0.51,18.802,1917.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.5455231242383798,80.407
38,39,MAX_well1-c3-63xz-day4-1h-post.tif,0.451,40.851,4165.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.8671775494608135,80.407
39,40,MAX_well1-c3-63xz-day4-1h-post.tif,0.333,29.189,2976.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.3060156839721547,80.407
40,41,MAX_well1-c3-63xz-day4-1h-post.tif,0.696,54.141,5520.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.3071221632061805,80.407
41,42,MAX_well1-c3-63xz-day4-1h-post.tif,0.402,13.496,1376.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.0139744552967693,80.407
42,43,MAX_well1-c3-63xz-day4-1h-post.tif,0.588,16.703,1703.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.780842410359497,80.407
43,44,MAX_well1-c3-63xz-day4-1h-post.tif,0.971,75.395,7687.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.3203334325692169,80.407
44,45,MAX_well1-c3-63xz-day4-1h-post.tif,0.834,54.906,5598.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,1.0560267728348047,80.407
45,46,MAX_well1-c3-63xz-day4-1h-post.tif,0.794,57.073,5819.0,21042022,W1C3,segment2,day4-h1,rMS,W1C3-segment2,4.6,0.7493828781512606,80.407
0,1,MAX_well1-c3-63xz-day4-2h-post.tif,0.706,67.96,6929.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.884469721618491,67.96
1,2,MAX_well1-c3-63xz-day4-2h-post.tif,0.706,73.453,7489.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.1627093424510084,67.96
2,3,MAX_well1-c3-63xz-day4-2h-post.tif,1.363,95.129,9699.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.2407590974305465,67.96
3,4,MAX_well1-c3-63xz-day4-2h-post.tif,1.452,131.438,13401.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.7420677039813915,67.96
4,5,MAX_well1-c3-63xz-day4-2h-post.tif,1.314,67.931,6926.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,2.871496808555607,67.96
5,6,MAX_well1-c3-63xz-day4-2h-post.tif,1.638,101.779,10377.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.495035106789271,67.96
6,7,MAX_well1-c3-63xz-day4-2h-post.tif,0.687,35.397,3609.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.2574869444740486,67.96
7,8,MAX_well1-c3-63xz-day4-2h-post.tif,1.148,91.421,9321.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.348332669645886,67.96
8,9,MAX_well1-c3-63xz-day4-2h-post.tif,0.539,21.921,2235.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.6189400570347573,67.96
9,10,MAX_well1-c3-63xz-day4-2h-post.tif,0.834,26.629,2715.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.587914514063673,67.96
10,11,MAX_well1-c3-63xz-day4-2h-post.tif,0.834,45.51,4640.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.2108553944392708,67.96
11,12,MAX_well1-c3-63xz-day4-2h-post.tif,1.265,105.172,10723.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.619610107282357,67.96
12,13,MAX_well1-c3-63xz-day4-2h-post.tif,1.03,67.127,6844.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.5979575318986858,67.96
13,14,MAX_well1-c3-63xz-day4-2h-post.tif,0.363,8.788,896.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.5251897448156337,67.96
14,15,MAX_well1-c3-63xz-day4-2h-post.tif,0.471,15.928,1624.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.9344127654581721,67.96
15,16,MAX_well1-c3-63xz-day4-2h-post.tif,0.392,20.793,2120.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.7071246386668933,67.96
16,17,MAX_well1-c3-63xz-day4-2h-post.tif,0.588,58.888,6004.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,2.7428039124359573,67.96
17,18,MAX_well1-c3-63xz-day4-2h-post.tif,0.402,38.35,3910.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.4960099331324289,67.96
18,19,MAX_well1-c3-63xz-day4-2h-post.tif,0.814,31.621,3224.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.5356314050986702,67.96
19,20,MAX_well1-c3-63xz-day4-2h-post.tif,0.206,28.777,2934.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.601224302189537,67.96
20,21,MAX_well1-c3-63xz-day4-2h-post.tif,0.373,19.087,1946.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.28126197282720816,67.96
21,22,MAX_well1-c3-63xz-day4-2h-post.tif,0.775,42.665,4350.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.9541540869954153,67.96
22,23,MAX_well1-c3-63xz-day4-2h-post.tif,0.716,61.595,6280.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,3.48881336731804,67.96
23,24,MAX_well1-c3-63xz-day4-2h-post.tif,0.647,20.273,2067.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.9085859536810394,67.96
24,25,MAX_well1-c3-63xz-day4-2h-post.tif,0.804,40.782,4158.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.3473635522664198,67.96
25,26,MAX_well1-c3-63xz-day4-2h-post.tif,0.814,55.828,5692.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,3.0389200370148606,67.96
26,27,MAX_well1-c3-63xz-day4-2h-post.tif,0.422,24.952,2544.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.4081525828507868,67.96
27,28,MAX_well1-c3-63xz-day4-2h-post.tif,0.736,57.328,5845.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.46621775479001987,67.96
28,29,MAX_well1-c3-63xz-day4-2h-post.tif,0.49,43.224,4407.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.7412920818398532,67.96
29,30,MAX_well1-c3-63xz-day4-2h-post.tif,0.559,77.151,7866.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,3.499070252619166,67.96
30,31,MAX_well1-c3-63xz-day4-2h-post.tif,0.196,11.162,1138.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.11779728988137955,67.96
31,32,MAX_well1-c3-63xz-day4-2h-post.tif,0.814,101.739,10373.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.1804859370648846,67.96
32,33,MAX_well1-c3-63xz-day4-2h-post.tif,1.138,140.158,14290.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.375622012621826,67.96
33,34,MAX_well1-c3-63xz-day4-2h-post.tif,1.304,132.135,13472.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.2203986256834638,67.96
34,35,MAX_well1-c3-63xz-day4-2h-post.tif,0.647,79.043,8059.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.582758264767466,67.96
35,36,MAX_well1-c3-63xz-day4-2h-post.tif,0.638,53.729,5478.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.6977520356349752,67.96
36,37,MAX_well1-c3-63xz-day4-2h-post.tif,0.343,14.281,1456.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.8212190914318575,67.96
37,38,MAX_well1-c3-63xz-day4-2h-post.tif,0.284,12.437,1268.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.3608483723089421,67.96
38,39,MAX_well1-c3-63xz-day4-2h-post.tif,0.588,69.667,7103.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.47887832215335,67.96
39,40,MAX_well1-c3-63xz-day4-2h-post.tif,0.628,56.759,5787.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.5950578713411054,67.96
40,41,MAX_well1-c3-63xz-day4-2h-post.tif,0.863,65.714,6700.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.5865282472235633,67.96
41,42,MAX_well1-c3-63xz-day4-2h-post.tif,0.5,18.429,1879.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.3845980465815175,67.96
42,43,MAX_well1-c3-63xz-day4-2h-post.tif,0.922,25.648,2615.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.1990089289888273,67.96
43,44,MAX_well1-c3-63xz-day4-2h-post.tif,1.393,67.117,6843.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.1753673187047966,67.96
44,45,MAX_well1-c3-63xz-day4-2h-post.tif,1.285,76.768,7827.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,1.476506452791722,67.96
45,46,MAX_well1-c3-63xz-day4-2h-post.tif,0.755,34.299,3497.0,21042022,W1C3,segment2,day4-h2,rMS,W1C3-segment2,5.1,0.4503545168067227,67.96
0,1,MAX_well1-c3-63xz-day4-3h-post.tif,0.549,38.811,3957.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.505108216093809,38.811
1,2,MAX_well1-c3-63xz-day4-3h-post.tif,0.5,43.087,4393.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.6820369139202838,38.811
2,3,MAX_well1-c3-63xz-day4-3h-post.tif,0.775,53.748,5480.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.7010303899830441,38.811
3,4,MAX_well1-c3-63xz-day4-3h-post.tif,0.942,103.956,10599.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.5869108647049525,38.811
4,5,MAX_well1-c3-63xz-day4-3h-post.tif,1.02,37.163,3789.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.5709092446210422,38.811
5,6,MAX_well1-c3-63xz-day4-3h-post.tif,1.236,65.449,6673.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.9613825318017567,38.811
6,7,MAX_well1-c3-63xz-day4-3h-post.tif,0.863,26.756,2728.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.9505133397278767,38.811
7,8,MAX_well1-c3-63xz-day4-3h-post.tif,0.804,49.501,5047.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.7300709408138283,38.811
8,9,MAX_well1-c3-63xz-day4-3h-post.tif,1.148,70.736,7212.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.997232967219132,38.811
9,10,MAX_well1-c3-63xz-day4-3h-post.tif,0.716,21.833,2226.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.48202852474941493,38.811
10,11,MAX_well1-c3-63xz-day4-3h-post.tif,1.295,68.0,6933.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.8092324065451642,38.811
11,12,MAX_well1-c3-63xz-day4-3h-post.tif,1.255,90.666,9244.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.5341494883320863,38.811
12,13,MAX_well1-c3-63xz-day4-3h-post.tif,1.236,68.304,6964.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.625976004570558,38.811
13,14,MAX_well1-c3-63xz-day4-3h-post.tif,0.588,15.379,1568.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.919082053427359,38.811
14,15,MAX_well1-c3-63xz-day4-3h-post.tif,0.481,15.752,1606.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.9240877625249326,38.811
15,16,MAX_well1-c3-63xz-day4-3h-post.tif,0.873,41.41,4222.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.4082639006971602,38.811
16,17,MAX_well1-c3-63xz-day4-3h-post.tif,0.569,40.655,4145.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.893572426641826,38.811
17,18,MAX_well1-c3-63xz-day4-3h-post.tif,0.314,25.168,2566.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.32551702730318044,38.811
18,19,MAX_well1-c3-63xz-day4-3h-post.tif,1.04,59.006,6016.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.9995087659862794,38.811
19,20,MAX_well1-c3-63xz-day4-3h-post.tif,0.343,21.441,2186.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.4479567106802607,38.811
20,21,MAX_well1-c3-63xz-day4-3h-post.tif,0.687,21.382,2180.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.3150806047567122,38.811
21,22,MAX_well1-c3-63xz-day4-3h-post.tif,0.647,37.614,3835.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.8411942301241193,38.811
22,23,MAX_well1-c3-63xz-day4-3h-post.tif,0.814,48.619,4957.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,2.753837439818748,38.811
23,24,MAX_well1-c3-63xz-day4-3h-post.tif,0.736,18.263,1862.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.7193560534739223,38.811
24,25,MAX_well1-c3-63xz-day4-3h-post.tif,0.971,33.877,3454.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.1192348354698032,38.811
25,26,MAX_well1-c3-63xz-day4-3h-post.tif,0.951,85.448,8712.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,4.65124380817593,38.811
26,27,MAX_well1-c3-63xz-day4-3h-post.tif,0.314,37.565,3830.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.6144698531095626,38.811
27,28,MAX_well1-c3-63xz-day4-3h-post.tif,0.588,52.042,5306.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.42322956312416643,38.811
28,29,MAX_well1-c3-63xz-day4-3h-post.tif,0.736,76.64,7814.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.3143768543449554,38.811
29,30,MAX_well1-c3-63xz-day4-3h-post.tif,0.942,112.038,11423.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,5.081318880674861,38.811
30,31,MAX_well1-c3-63xz-day4-3h-post.tif,0.186,14.222,1450.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.15009075942420533,38.811
31,32,MAX_well1-c3-63xz-day4-3h-post.tif,0.687,79.269,8082.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.9197646895015317,38.811
32,33,MAX_well1-c3-63xz-day4-3h-post.tif,1.246,80.034,8160.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.7855172887610785,38.811
33,34,MAX_well1-c3-63xz-day4-3h-post.tif,1.177,102.338,10434.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.9451935865228313,38.811
34,35,MAX_well1-c3-63xz-day4-3h-post.tif,0.588,51.846,5286.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.3822436521277537,38.811
35,36,MAX_well1-c3-63xz-day4-3h-post.tif,0.961,117.942,12025.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.531654610859317,38.811
36,37,MAX_well1-c3-63xz-day4-3h-post.tif,0.284,10.063,1026.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.5786658999424957,38.811
37,38,MAX_well1-c3-63xz-day4-3h-post.tif,0.51,22.029,2246.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.6391516276910578,38.811
38,39,MAX_well1-c3-63xz-day4-3h-post.tif,0.5,52.473,5350.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.113887237836461,38.811
39,40,MAX_well1-c3-63xz-day4-3h-post.tif,0.579,50.669,5166.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.5312106852302273,38.811
40,41,MAX_well1-c3-63xz-day4-3h-post.tif,0.883,81.574,8317.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.9694350555287299,38.811
41,42,MAX_well1-c3-63xz-day4-3h-post.tif,0.559,19.057,1943.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.4317806160781366,38.811
42,43,MAX_well1-c3-63xz-day4-3h-post.tif,0.618,17.517,1786.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,0.818895797297929,38.811
43,44,MAX_well1-c3-63xz-day4-3h-post.tif,0.883,61.055,6225.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.0692082727702572,38.811
44,45,MAX_well1-c3-63xz-day4-3h-post.tif,1.157,102.348,10435.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.9684957590444867,38.811
45,46,MAX_well1-c3-63xz-day4-3h-post.tif,1.138,105.015,10707.0,21042022,W1C3,segment2,day4-h3,rMS,W1C3-segment2,5.6,1.378873424369748,38.811
0,1,MAX_well1-c3-63xz-day4-4h-post.tif,0.667,37.016,3774.0,21042022,W1C3,segment2,day4-h4,rMS,W1C3-segment2,6.1,0.4817470749768991,37.016
1,2,MAX_well1-c3-63xz-day4-4h-post.tif,0.471,32.072,3270.0,21042022,W1C3,segment2,day4-h4,rMS,W1C3-segment2,6.1,0.5076772089783772,37.016
2,3,MAX_well1-c3-63xz-day4-4h-post.tif,0.618,31.592,3221.0,21042022,W1C3,segment2,day4-h4,rMS,W1C3-segment2,6.1,0.412051649928264,37.016
3,4,MAX_well1-c3-63xz-day4-4h-post.tif,1.295,90.038,9180.0,21042022,W1C3,segment2,day4-h4,rMS,W1C3-segment2,6.1,0.5083331451412569,37.016
4,5,MAX_well1-c3-63xz-day4-4h-post.tif,1.412,54.504,5557.0,21042022,W1C3,segment2,day4-h4,rMS,W1C3-segment2,6.1,2.3039269560806526,37.016
5,6,MAX_well1-c3-63xz-day4-4h-post.tif,0.951,52.13,5315.0,21042022,W1C3,segment2,day4-h4,rMS,W1C3-segment2,6.1,0.7657392990393372,37.016
6,7,MAX_well1-c3-63xz-day4-4h-post.tif,0.628,19.293,1967.0,21042022,W1C3,segment2,day4-h4,rMS,W1C3-segment2,6.1,0.6853884685068741,37.016
7,8,MAX_well1-c3-63xz-day4-4h-post.tif,0.775,53.621,5467.0,21042022,W1C3,segment2,day4-h4,rMS,W1C3-segment2,6.1,0.7908352137811012,37.016
