,Interevent-Interval_[ms],group,cell_ID,extras_path
405051,2598.90649414062,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405052,5078.59375,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405053,4429.0,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405054,243.601501464843,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405055,489.6015625,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405056,217.796997070312,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405057,2795.1015625,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405058,2006.30456542968,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405059,681.296813964843,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405060,343.796936035156,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405061,490.703094482421,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405062,1911.20324707031,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405063,2427.6953125,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405064,280.398529052734,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405065,2721.703125,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405066,77.8984375,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405068,5406.8984375,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405069,11064.703125,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405070,627.398498535156,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405071,1313.20324707031,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405072,1850.39831542968,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405073,348.898406982421,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
405074,616.703125,stimulated_24h,C3_Cell14,stimulated_24h\C3_Cell14.xlsx
410001,563.299987792968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410003,631.900024414062,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410004,1287.0,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410005,717.799926757812,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410007,1138.60009765625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410008,867.60009765625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410009,83.89990234375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410010,31.5000972747802,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410012,165.0,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410013,275.10009765625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410016,1057.2998046875,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410018,1409.09948730468,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410019,402.800994873046,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410020,836.599487304687,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410021,444.7001953125,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410022,602.099792480468,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410023,190.699996948242,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410024,2338.099609375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410025,1046.2001953125,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410026,2225.3994140625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410027,370.20083618164,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410028,1961.50036621093,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410029,592.999755859375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410030,41.1992378234863,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410031,940.500244140625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410032,1835.80053710937,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410033,76.298828125,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410034,938.400390625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410035,123.499893188476,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410036,1277.59985351562,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410037,94.0001068115234,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410039,19.6015434265136,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410040,3096.298828125,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410041,68.0998458862304,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410043,648.000122070312,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410044,1665.99987792968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410045,383.800659179687,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410046,629.400512695312,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410047,2311.20092773437,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410048,597.898498535156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410049,107.000061035156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410050,1436.89831542968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410051,3068.703125,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410052,145.499923706054,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410053,825.199279785156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410054,254.800704956054,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410055,3324.59765625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410056,1180.00012207031,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410057,3160.69921875,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410058,1270.60168457031,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410060,608.000061035156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410061,1136.99987792968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410062,157.898681640625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410063,95.6013259887695,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410064,203.19921875,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410065,253.402587890625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410066,96.7966537475585,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410067,615.101623535156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410068,936.101440429687,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410069,53.1993446350097,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410070,252.999938964843,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410071,257.30078125,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410072,803.699157714843,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410073,463.800842285156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410074,24.6994380950927,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410075,349.398193359375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410076,1234.90234375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410077,1163.39868164062,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410078,2408.39819335937,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410079,58.4024238586425,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410080,4016.8984375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410081,864.902282714843,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410082,127.296920776367,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410083,340.703369140625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410084,1094.29663085937,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410085,240.499938964843,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410086,1602.5,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410087,50.2032127380371,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410088,146.195373535156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410089,1653.90612792968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410090,326.398406982421,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410091,232.398498535156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410092,332.796997070312,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410093,533.601440429687,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410094,493.30484008789,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410095,1278.796875,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410096,389.296875,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410097,591.406188964843,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410098,964.1953125,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410099,34.6014747619628,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410100,827.000122070312,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410101,463.5,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410102,160.999877929687,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410103,718.203247070312,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410104,169.195251464843,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410105,188.203186035156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410106,465.898284912109,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410107,415.5,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410108,193.796875,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410109,473.804718017578,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410110,450.3984375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410111,346.796844482421,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410112,154.000030517578,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410113,39.1015014648437,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410114,419.804748535156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410117,482.5,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410118,224.195343017578,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410119,248.203094482421,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410120,200.000030517578,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410121,516.296936035156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410122,339.898315429687,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410123,311.203308105468,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410125,277.999938964843,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410126,210.796936035156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410127,317.499969482421,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410128,974.5,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410129,756.601623535156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410130,543.804626464843,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410132,1114.796875,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410133,29.5001506805419,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410134,453.101409912109,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410135,189.601531982421,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410136,336.093933105468,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410137,1073.49975585937,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410138,1310.40649414062,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410141,1169.79675292968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410142,43.2031631469726,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410143,125.593711853027,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410144,1062.10180664062,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410145,1633.99987792968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410146,3171.5,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410147,389.304779052734,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410148,207.695190429687,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410149,4178.5,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410150,671.804748535156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410151,1188.29699707031,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410152,108.499877929687,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410153,335.3984375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410154,291.804748535156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410155,914.796813964843,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410156,63.6015243530273,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410157,1179.39868164062,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410158,1158.89831542968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410159,883.898498535156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410160,143.499816894531,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410161,537.703186035156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410162,35.7968368530273,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410163,360.804809570312,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410164,34.2969360351562,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410165,110.499938964843,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410167,1675.20324707031,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410168,3353.3984375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410169,53.2030639648437,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410170,1116.796875,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410171,920.1015625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410172,458.60171508789,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410174,74.6953125,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410175,1166.10180664062,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410176,1484.99987792968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410177,1048.10144042968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410178,1476.29699707031,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410179,353.500061035156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410180,2722.8046875,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410181,777.898254394531,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410182,922.796997070312,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410183,4013.3984375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410184,41.7971763610839,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410185,372.109100341796,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410186,1392.09375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410187,777.500305175781,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410188,332.296600341796,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410189,181.90640258789,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410190,1604.99987792968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410191,83.9999465942382,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410192,78.9064254760742,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410194,812.390625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410195,1164.203125,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410196,82.4997253417968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410199,1481.40637207031,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410200,797.593627929687,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410202,242.5,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410206,333.296875,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410207,1847.20300292968,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410208,1675.890625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410209,100.796897888183,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410210,634.40625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410211,657.90625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410212,700.0,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410214,588.09375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410215,200.000244140625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410216,157.093505859375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410217,645.812622070312,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410218,130.390625,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410219,333.5,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410221,377.000274658203,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410222,1348.90600585937,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410223,2033.39086914062,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410224,2331.609375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410225,157.999725341796,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410226,149.890594482421,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410227,1115.8125,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410228,307.296936035156,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410229,187.499954223632,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410230,449.797180175781,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
410231,830.406005859375,stimulated_24h,C3_Cell15,stimulated_24h\C3_Cell15.xlsx
415001,1576.79992675781,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415002,872.500183105468,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415003,1355.0,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415004,2375.69970703125,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415005,1584.5,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415006,2061.6005859375,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415007,1239.50012207031,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415008,2059.0,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415009,4609.69921875,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415010,494.999755859375,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415011,2424.59985351562,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415012,412.601348876953,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415013,3282.89868164062,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415014,3176.0,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415015,867.499877929687,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415016,520.701293945312,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415017,1010.09973144531,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415018,1767.09936523437,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415019,461.301025390625,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415020,300.798553466796,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415021,622.1015625,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415022,711.30078125,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415023,217.19921875,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415024,4288.69921875,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415025,5200.8984375,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415026,224.500122070312,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415027,372.203125,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415028,261.398315429687,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415029,370.398712158203,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415030,2379.49975585937,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415031,1413.6015625,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415032,2376.60180664062,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415033,931.198974609375,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415034,1173.30090332031,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415035,508.50015258789,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415036,104.898200988769,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415037,258.801025390625,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415038,1651.09765625,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415039,492.702972412109,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415040,862.296813964843,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415041,369.203369140625,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415042,2755.09741210937,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415043,491.402313232421,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415044,244.597778320312,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415045,456.800689697265,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415046,516.3984375,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415047,233.500061035156,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415048,2415.40209960937,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415049,583.398498535156,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415050,1174.59765625,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415051,1507.203125,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415052,1583.796875,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415053,505.703125,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415054,6964.6015625,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415055,1460.39831542968,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415056,889.499938964843,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415057,169.79702758789,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415058,1447.99987792968,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415059,801.203063964843,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415060,1803.20336914062,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415061,211.09375,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415062,309.8046875,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415063,1110.39831542968,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415064,87.5,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415065,146.203125,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415066,939.59375,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415067,6588.3046875,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415068,523.8984375,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
415069,2018.703125,stimulated_24h,C3_Cell16,stimulated_24h\C3_Cell16.xlsx
