,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
4610,21042022,W6C2,rMS,day4,1,11230.0,-2110.0,-0.18788958147818344
4611,21042022,W6C2,rMS,day4,2,4799.0,-290.0,-0.0604292560950198
4612,21042022,W6C2,rMS,day4,3,10295.0,-3200.0,-0.3108305002428363
4613,21042022,W6C2,rMS,day4,4,3530.0,3643.0,1.0320113314447592
4614,21042022,W6C2,rMS,day4,5,611.0,461.0,0.7545008183306056
4615,21042022,W6C2,rMS,day4,6,7879.0,-1992.0,-0.2528239624317807
4616,21042022,W6C2,rMS,day4,7,5503.0,1118.0,0.2031619116845357
4617,21042022,W6C2,rMS,day4,8,1117.0,216.0,0.19337511190689347
4618,21042022,W6C2,rMS,day4,9,1872.0,4073.0,2.1757478632478633
4619,21042022,W6C2,rMS,day4,10,3888.0,5522.0,1.420267489711934
4620,21042022,W6C2,rMS,day4,11,14990.0,-4675.0,-0.31187458305537025
4621,21042022,W6C2,rMS,day4,12,1467.0,884.0,0.6025903203817314
4622,21042022,W6C2,rMS,day4,13,7950.0,7639.0,0.9608805031446541
4623,21042022,W6C2,rMS,day4,14,3614.0,11671.0,3.2293857221914775
4624,21042022,W6C2,rMS,day4,15,1978.0,-250.0,-0.1263902932254803
4625,21042022,W6C2,rMS,day4,16,6609.0,4620.0,0.699046754425783
4626,21042022,W6C2,rMS,day4,17,4926.0,-1609.0,-0.3266341859520909
4627,21042022,W6C2,rMS,day4,18,4410.0,4981.0,1.1294784580498867
4628,21042022,W6C2,rMS,day4,19,705.0,40.0,0.05673758865248227
4629,21042022,W6C2,rMS,day4,20,5220.0,3079.0,0.5898467432950192
4630,21042022,W6C2,rMS,day4,21,9093.0,-3564.0,-0.39194985153414713
4631,21042022,W6C2,rMS,day4,22,9275.0,-1986.0,-0.21412398921832884
4632,21042022,W6C2,rMS,day4,23,7147.0,31.0,0.004337484259129705
4633,21042022,W6C2,rMS,day4,24,7647.0,-2016.0,-0.26363279717536287
4634,21042022,W6C2,rMS,day4,25,7961.0,-4536.0,-0.5697776661223465
4635,21042022,W6C2,rMS,day4,26,5124.0,-1375.0,-0.2683450429352069
4636,21042022,W6C2,rMS,day4,27,25986.0,-4190.0,-0.16124066805202802
4637,21042022,W6C2,rMS,day4,28,9375.0,7470.0,0.7968
4638,21042022,W6C2,rMS,day4,29,6877.0,-239.0,-0.03475352624690999
4639,21042022,W6C2,rMS,day4,30,15865.0,-3182.0,-0.20056728647967223
4640,21042022,W6C2,rMS,day4,31,6896.0,13072.0,1.8955916473317866
4641,21042022,W6C2,rMS,day4,32,9368.0,332.0,0.035439795046968404
4642,21042022,W6C2,rMS,day4,33,3236.0,-2153.0,-0.665327564894932
4643,21042022,W6C2,rMS,day4,34,11635.0,10305.0,0.8856897292651482
4644,21042022,W6C2,rMS,day4,35,8819.0,358.0,0.04059417167479306
4645,21042022,W6C2,rMS,day4,36,15855.0,-7515.0,-0.4739829706717124
4646,21042022,W6C2,rMS,day4,37,10445.0,-813.0,-0.0778362853039732
4647,21042022,W6C2,rMS,day4,38,4393.0,-1883.0,-0.42863646710676073
