,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
4631,21042022,W6C2,rMS,day4,22,9275.0,-1084.0,-0.1168733153638814
4632,21042022,W6C2,rMS,day4,23,7147.0,-5533.0,-0.7741709808311179
4633,21042022,W6C2,rMS,day4,24,7647.0,-1675.0,-0.2190401464626651
4634,21042022,W6C2,rMS,day4,25,7961.0,-5459.0,-0.6857178746388645
4635,21042022,W6C2,rMS,day4,26,5124.0,3616.0,0.7056986729117877
4636,21042022,W6C2,rMS,day4,27,25986.0,-5138.0,-0.19772185022704533
4637,21042022,W6C2,rMS,day4,28,9375.0,-1076.0,-0.11477333333333334
4638,21042022,W6C2,rMS,day4,29,6877.0,-5756.0,-0.8369928748000581
4639,21042022,W6C2,rMS,day4,30,15865.0,-5484.0,-0.34566656161361486
4640,21042022,W6C2,rMS,day4,31,6896.0,2362.0,0.34251740139211134
4641,21042022,W6C2,rMS,day4,32,9368.0,-2566.0,-0.27391118701964134
4642,21042022,W6C2,rMS,day4,33,3236.0,3148.0,0.9728059332509271
4643,21042022,W6C2,rMS,day4,34,11635.0,-3869.0,-0.3325311559948431
4644,21042022,W6C2,rMS,day4,35,8819.0,-1317.0,-0.14933665948520242
4645,21042022,W6C2,rMS,day4,36,15855.0,-9304.0,-0.5868180384736676
4646,21042022,W6C2,rMS,day4,37,10445.0,13148.0,1.258784107228339
4647,21042022,W6C2,rMS,day4,38,4393.0,3561.0,0.8106077851126793
5091,21042022,W6C2,rMS,day4,1,10185.0,-4673.0,-0.45881197839960725
5092,21042022,W6C2,rMS,day4,2,8099.0,1029.0,0.12705272255834055
5093,21042022,W6C2,rMS,day4,3,15926.0,-11804.0,-0.7411779480095442
5094,21042022,W6C2,rMS,day4,4,10935.0,-5527.0,-0.5054412437128486
5095,21042022,W6C2,rMS,day4,5,4388.0,1677.0,0.3821786690975387
5096,21042022,W6C2,rMS,day4,6,1377.0,5130.0,3.7254901960784315
5097,21042022,W6C2,rMS,day4,7,10840.0,-8743.0,-0.806549815498155
5098,21042022,W6C2,rMS,day4,8,6217.0,-4470.0,-0.7189963004664629
5099,21042022,W6C2,rMS,day4,9,1839.0,4328.0,2.353452963567156
5100,21042022,W6C2,rMS,day4,10,1666.0,-430.0,-0.2581032412965186
5101,21042022,W6C2,rMS,day4,11,5026.0,-624.0,-0.12415439713489852
5102,21042022,W6C2,rMS,day4,12,4399.0,-1356.0,-0.3082518754262332
5103,21042022,W6C2,rMS,day4,13,6201.0,6896.0,1.1120786969843575
5104,21042022,W6C2,rMS,day4,14,5343.0,8085.0,1.5131948343627175
5105,21042022,W6C2,rMS,day4,15,9595.0,-4210.0,-0.43877019280875457
5106,21042022,W6C2,rMS,day4,16,4623.0,554.0,0.11983560458576682
5107,21042022,W6C2,rMS,day4,17,4625.0,2876.0,0.6218378378378379
5108,21042022,W6C2,rMS,day4,18,366.0,865.0,2.3633879781420766
5109,21042022,W6C2,rMS,day4,19,8344.0,4922.0,0.5898849472674976
5110,21042022,W6C2,rMS,day4,20,4010.0,-429.0,-0.10698254364089775
5111,21042022,W6C2,rMS,day4,21,10456.0,-428.0,-0.04093343534812548
5112,21042022,W6C2,rMS,day4,22,8415.0,2015.0,0.23945335710041593
5113,21042022,W6C2,rMS,day4,23,5546.0,11674.0,2.1049404976559685
5114,21042022,W6C2,rMS,day4,24,11016.0,-9105.0,-0.8265250544662309
5115,21042022,W6C2,rMS,day4,25,10398.0,-3661.0,-0.35208693979611466
5116,21042022,W6C2,rMS,day4,26,8240.0,-2239.0,-0.27172330097087377
5117,21042022,W6C2,rMS,day4,27,10532.0,2775.0,0.263482719331561
5118,21042022,W6C2,rMS,day4,28,22460.0,-13939.0,-0.6206144256455922
5119,21042022,W6C2,rMS,day4,29,1802.0,-936.0,-0.5194228634850167
5120,21042022,W6C2,rMS,day4,30,11162.0,14565.0,1.3048736785522308
5121,21042022,W6C2,rMS,day4,31,10268.0,1135.0,0.1105375925204519
5122,21042022,W6C2,rMS,day4,32,8301.0,-3389.0,-0.40826406457053366
5123,21042022,W6C2,rMS,day4,33,8471.0,-6703.0,-0.7912879235037186
5124,21042022,W6C2,rMS,day4,34,6995.0,5589.0,0.798999285203717
5125,21042022,W6C2,rMS,day4,35,4640.0,751.0,0.16185344827586207
5126,21042022,W6C2,rMS,day4,36,11182.0,-4577.0,-0.4093185476658916
5127,21042022,W6C2,rMS,day4,37,4142.0,3194.0,0.7711250603573153
5128,21042022,W6C2,rMS,day4,38,9230.0,-4873.0,-0.5279523293607801
5129,21042022,W6C2,rMS,day4,39,9867.0,-4172.0,-0.42282355325833587
5130,21042022,W6C2,rMS,day4,40,9800.0,-5280.0,-0.5387755102040817
5131,21042022,W6C2,rMS,day4,41,3576.0,11361.0,3.177013422818792
5132,21042022,W6C2,rMS,day4,42,1664.0,-10.0,-0.006009615384615385
5133,21042022,W6C2,rMS,day4,43,1758.0,1186.0,0.6746302616609784
5134,21042022,W6C2,rMS,day4,44,1480.0,93.0,0.06283783783783783
5135,21042022,W6C2,rMS,day4,45,12290.0,2231.0,0.18152969894222945
