,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
3994,21042022,W1C3,rMS,day4-h2,3,9699.0,1329.0,0.13702443550881535
3995,21042022,W1C3,rMS,day4-h2,4,13401.0,-281.0,-0.02096858443399746
3996,21042022,W1C3,rMS,day4-h2,5,6926.0,-2542.0,-0.36702281259023967
3997,21042022,W1C3,rMS,day4-h2,6,10377.0,-1154.0,-0.11120747807651538
3998,21042022,W1C3,rMS,day4-h2,7,3609.0,-1995.0,-0.5527847049044057
3999,21042022,W1C3,rMS,day4-h2,8,9321.0,411.0,0.04409398133247506
4000,21042022,W1C3,rMS,day4-h2,9,2235.0,22696.0,10.154809843400447
4001,21042022,W1C3,rMS,day4-h2,10,2715.0,7970.0,2.9355432780847144
4002,21042022,W1C3,rMS,day4-h2,11,4640.0,9650.0,2.0797413793103448
4003,21042022,W1C3,rMS,day4-h2,12,10723.0,-5250.0,-0.48960179054369113
4004,21042022,W1C3,rMS,day4-h2,13,6844.0,2669.0,0.38997662185856224
4005,21042022,W1C3,rMS,day4-h2,14,896.0,853.0,0.9520089285714286
4006,21042022,W1C3,rMS,day4-h2,15,1624.0,8762.0,5.395320197044335
4007,21042022,W1C3,rMS,day4-h2,16,2120.0,10331.0,4.87311320754717
4008,21042022,W1C3,rMS,day4-h2,17,6004.0,-1739.0,-0.2896402398401066
4009,21042022,W1C3,rMS,day4-h2,18,3910.0,4666.0,1.1933503836317136
4010,21042022,W1C3,rMS,day4-h2,19,3224.0,1824.0,0.56575682382134
4011,21042022,W1C3,rMS,day4-h2,20,2934.0,-43.0,-0.01465576005453306
4012,21042022,W1C3,rMS,day4-h2,21,1946.0,17646.0,9.067831449126412
4013,21042022,W1C3,rMS,day4-h2,22,4350.0,8321.0,1.9128735632183909
4014,21042022,W1C3,rMS,day4-h2,23,6280.0,-1694.0,-0.2697452229299363
4015,21042022,W1C3,rMS,day4-h2,24,2067.0,3863.0,1.8688921141751331
4016,21042022,W1C3,rMS,day4-h2,25,4158.0,7795.0,1.8746993746993748
4017,21042022,W1C3,rMS,day4-h2,26,5692.0,8538.0,1.5
4018,21042022,W1C3,rMS,day4-h2,27,2544.0,5547.0,2.1804245283018866
4019,21042022,W1C3,rMS,day4-h2,28,5845.0,-385.0,-0.0658682634730539
4020,21042022,W1C3,rMS,day4-h2,29,4407.0,5539.0,1.2568640798729294
4021,21042022,W1C3,rMS,day4-h2,30,7866.0,-5232.0,-0.6651411136536994
4022,21042022,W1C3,rMS,day4-h2,31,1138.0,30.0,0.026362038664323375
4023,21042022,W1C3,rMS,day4-h2,32,10373.0,1341.0,0.12927793309553648
4024,21042022,W1C3,rMS,day4-h2,33,14290.0,-2509.0,-0.17557732680195942
4025,21042022,W1C3,rMS,day4-h2,34,13472.0,19749.0,1.4659293349168645
4026,21042022,W1C3,rMS,day4-h2,35,8059.0,3670.0,0.4553914877776399
4027,21042022,W1C3,rMS,day4-h2,36,5478.0,4283.0,0.7818546914932457
4028,21042022,W1C3,rMS,day4-h2,37,1456.0,543.0,0.37293956043956045
4029,21042022,W1C3,rMS,day4-h2,38,1268.0,1324.0,1.0441640378548895
4030,21042022,W1C3,rMS,day4-h2,39,7103.0,-5473.0,-0.7705194988033225
4031,21042022,W1C3,rMS,day4-h2,40,5787.0,-3442.0,-0.5947814066010022
4032,21042022,W1C3,rMS,day4-h2,41,6700.0,-1383.0,-0.2064179104477612
4033,21042022,W1C3,rMS,day4-h2,42,1879.0,603.0,0.320915380521554
4034,21042022,W1C3,rMS,day4-h2,43,2615.0,1894.0,0.724282982791587
4035,21042022,W1C3,rMS,day4-h2,44,6843.0,258.0,0.03770276194651469
4036,21042022,W1C3,rMS,day4-h2,45,7827.0,5797.0,0.740641369617989
4037,21042022,W1C3,rMS,day4-h2,46,3497.0,7393.0,2.114097798112668
4458,21042022,W6C2,rMS,day4-h2,1,9120.0,-7842.0,-0.8598684210526316
4459,21042022,W6C2,rMS,day4-h2,2,4509.0,-3978.0,-0.8822355289421158
4460,21042022,W6C2,rMS,day4-h2,3,7095.0,-1018.0,-0.14348132487667373
4461,21042022,W6C2,rMS,day4-h2,4,7173.0,2689.0,0.3748780147776384
4462,21042022,W6C2,rMS,day4-h2,5,1072.0,-331.0,-0.3087686567164179
4463,21042022,W6C2,rMS,day4-h2,6,5887.0,-4386.0,-0.7450314251741125
4464,21042022,W6C2,rMS,day4-h2,7,6621.0,-5209.0,-0.7867391632683884
4465,21042022,W6C2,rMS,day4-h2,8,1333.0,384.0,0.2880720180045011
4466,21042022,W6C2,rMS,day4-h2,9,5945.0,-1247.0,-0.2097560975609756
4467,21042022,W6C2,rMS,day4-h2,10,9410.0,3176.0,0.3375132837407014
4468,21042022,W6C2,rMS,day4-h2,11,10315.0,-547.0,-0.05302956858943286
4469,21042022,W6C2,rMS,day4-h2,12,2351.0,3100.0,1.3185878349638451
4470,21042022,W6C2,rMS,day4-h2,13,15589.0,-7296.0,-0.46802232343319006
4471,21042022,W6C2,rMS,day4-h2,14,15285.0,-7300.0,-0.47759241086032056
4472,21042022,W6C2,rMS,day4-h2,15,1728.0,3530.0,2.042824074074074
4473,21042022,W6C2,rMS,day4-h2,16,11229.0,-10054.0,-0.8953602279811204
4474,21042022,W6C2,rMS,day4-h2,17,3317.0,1233.0,0.3717214350316551
4475,21042022,W6C2,rMS,day4-h2,18,9391.0,-5596.0,-0.5958896816100522
4476,21042022,W6C2,rMS,day4-h2,19,745.0,4679.0,6.2805369127516775
4477,21042022,W6C2,rMS,day4-h2,20,8299.0,-5330.0,-0.6422460537414146
4478,21042022,W6C2,rMS,day4-h2,21,5529.0,144.0,0.026044492674986434
4479,21042022,W6C2,rMS,day4-h2,22,7289.0,902.0,0.12374811359582934
4480,21042022,W6C2,rMS,day4-h2,23,7178.0,-5564.0,-0.7751462803009195
4481,21042022,W6C2,rMS,day4-h2,24,5631.0,341.0,0.06055762741964127
